lon,lat,depth,stdv,smag,shiftstd,avstr,avdip,avrke,psdepth,sstr,sdip,nID,pslon,pslat,bzlon,bzlat,centsurf,thickness,alen,blen,clen,ogstr,ogdip,hstdv,vstdv
240.44,49.36,306.84,13.33,20.62,1.66,nan,nan,nan,320.26,352.35,49.44,2406494,240.60,49.40,240.21,49.34,19.00,31.24,40.00,20.00,100.00,346.00,58.70,11.39,6.92
240.68,49.37,327.37,11.25,20.62,1.66,nan,nan,nan,341.21,352.65,47.94,2408494,240.80,49.40,240.46,49.35,19.00,31.24,60.00,20.00,200.00,347.30,63.70,10.09,4.99
240.73,49.34,333.13,11.25,20.62,1.66,nan,nan,nan,346.97,352.65,47.94,2410494,241.00,49.40,240.51,49.33,19.00,31.24,100.00,20.00,200.00,347.30,63.70,10.09,4.99
236.67,49.63,58.73,6.94,19.06,1.46,nan,nan,nan,75.60,317.61,27.74,2366496,236.60,49.60,236.58,49.58,11.00,28.88,20.00,20.00,100.00,301.56,22.81,2.69,6.40
237.60,49.60,130.00,8.00,20.62,1.66,nan,nan,nan,130.00,319.82,47.03,2376496,237.60,49.60,237.60,49.60,8.00,31.24,58.00,20.00,100.00,327.71,22.88,3.11,7.37
237.97,49.69,139.47,15.78,20.62,1.66,nan,nan,nan,139.47,320.58,48.36,2378496,237.80,49.60,237.81,49.60,18.00,31.24,68.00,20.00,100.00,324.30,21.04,5.67,14.73
238.04,49.64,135.68,11.51,20.62,1.66,nan,nan,nan,144.53,322.82,50.25,2380496,238.00,49.60,237.90,49.57,18.00,31.24,92.00,20.00,100.00,334.70,45.90,8.27,8.01
238.23,49.64,145.10,10.86,20.62,1.66,nan,nan,nan,157.35,325.49,52.02,2382496,238.20,49.60,238.10,49.57,19.00,31.24,100.00,20.00,100.00,334.60,45.10,7.69,7.67
238.45,49.63,152.68,10.98,20.62,1.66,nan,nan,nan,165.10,327.65,53.03,2384496,238.40,49.60,238.25,49.55,19.00,31.24,100.00,20.00,100.00,333.20,43.90,7.61,7.91
238.66,49.62,165.04,10.68,20.62,1.66,nan,nan,nan,177.15,331.42,54.11,2386496,238.60,49.60,238.45,49.55,18.00,31.24,100.00,20.00,100.00,332.40,43.60,7.36,7.73
238.86,49.62,177.69,10.98,20.62,1.66,nan,nan,nan,189.62,333.81,54.71,2388496,238.80,49.60,238.65,49.55,19.00,31.24,100.00,20.00,100.00,333.30,44.30,7.67,7.86
239.00,49.60,194.67,11.55,20.62,1.66,nan,nan,nan,206.60,335.03,54.73,2390496,239.00,49.60,238.78,49.54,20.00,31.24,100.00,20.00,100.00,335.90,45.90,8.30,8.04
239.16,49.59,210.19,10.98,20.62,1.66,nan,nan,nan,222.24,337.14,54.34,2392496,239.20,49.60,238.94,49.53,18.00,31.24,100.00,20.00,100.00,338.20,47.80,8.13,7.37
239.33,49.58,226.87,11.25,20.62,1.66,nan,nan,nan,239.12,338.01,53.62,2394496,239.40,49.60,239.11,49.53,19.00,31.24,90.00,20.00,100.00,338.50,48.40,8.42,7.47
239.53,49.57,242.53,11.55,20.62,1.66,nan,nan,nan,255.02,340.76,52.78,2396496,239.60,49.60,239.31,49.52,20.00,31.24,39.00,20.00,100.00,336.50,47.30,8.49,7.84
239.74,49.56,257.38,11.87,20.62,1.66,nan,nan,nan,270.07,342.61,52.10,2398496,239.80,49.60,239.51,49.51,21.00,31.24,29.00,20.00,100.00,334.20,45.90,8.53,8.26
239.97,49.55,268.33,11.87,20.62,1.66,nan,nan,nan,281.09,346.26,51.86,2400496,240.00,49.60,239.74,49.52,19.00,31.24,31.00,20.00,100.00,333.50,46.70,8.64,8.14
240.12,49.53,283.37,11.55,20.62,1.66,nan,nan,nan,296.17,348.72,51.71,2402496,240.20,49.60,239.89,49.50,20.00,31.24,33.00,20.00,100.00,334.10,50.00,8.85,7.43
240.29,49.53,295.86,11.55,20.62,1.66,nan,nan,nan,308.90,351.03,50.82,2404496,240.40,49.60,240.06,49.51,20.00,31.24,38.00,20.00,100.00,338.10,54.20,9.37,6.76
240.46,49.54,310.32,11.55,20.62,1.66,nan,nan,nan,323.75,352.35,49.44,2406496,240.60,49.60,240.23,49.52,20.00,31.24,47.00,20.00,100.00,342.40,59.90,10.00,5.79
240.67,49.56,330.28,11.55,20.62,1.66,nan,nan,nan,344.11,352.65,47.94,2408496,240.80,49.60,240.45,49.54,20.00,31.24,68.00,20.00,200.00,345.70,64.00,10.38,5.07
240.74,49.54,335.10,10.98,20.62,1.66,nan,nan,nan,348.93,352.65,47.94,2410496,241.00,49.60,240.52,49.52,19.00,31.24,100.00,20.00,200.00,345.70,64.00,9.87,4.81
237.96,49.83,138.74,11.55,20.62,1.66,nan,nan,nan,152.46,320.58,48.36,2380498,238.00,49.80,237.79,49.74,20.00,31.24,62.00,20.00,100.00,334.30,44.90,8.16,8.18
238.18,49.83,152.56,10.40,20.62,1.66,nan,nan,nan,165.50,324.11,51.21,2382498,238.20,49.80,237.99,49.74,17.00,31.24,89.00,20.00,100.00,335.50,44.50,7.29,7.42
238.40,49.82,165.11,10.98,20.62,1.66,nan,nan,nan,177.63,326.92,52.72,2384498,238.40,49.80,238.20,49.74,19.00,31.24,100.00,20.00,100.00,335.20,43.90,7.61,7.91
238.61,49.82,177.19,11.25,20.62,1.66,nan,nan,nan,189.61,327.65,53.03,2386498,238.60,49.80,238.41,49.74,19.00,31.24,100.00,20.00,100.00,334.20,43.80,7.79,8.12
238.83,49.81,189.20,10.68,20.62,1.66,nan,nan,nan,201.17,333.29,54.62,2388498,238.80,49.80,238.62,49.74,18.00,31.24,100.00,20.00,100.00,333.80,44.50,7.48,7.62
239.01,49.80,203.34,10.68,20.62,1.66,nan,nan,nan,215.27,335.03,54.73,2390498,239.00,49.80,238.79,49.73,18.00,31.24,100.00,20.00,100.00,334.30,46.70,7.77,7.32
239.20,49.80,216.98,11.55,20.62,1.66,nan,nan,nan,228.91,335.03,54.73,2392498,239.20,49.80,238.98,49.73,19.00,31.24,100.00,20.00,100.00,334.50,49.90,8.84,7.44
239.39,49.78,232.57,11.83,20.62,1.66,nan,nan,nan,244.91,338.35,53.33,2394498,239.40,49.80,239.17,49.72,20.00,31.24,74.00,20.00,100.00,332.40,51.90,9.31,7.30
239.61,49.76,247.63,12.13,20.62,1.66,nan,nan,nan,260.26,341.94,52.32,2396498,239.60,49.80,239.39,49.71,20.00,31.24,56.00,20.00,100.00,327.60,52.00,9.56,7.47
239.78,49.74,258.85,11.83,20.62,1.66,nan,nan,nan,271.54,342.61,52.10,2398498,239.80,49.80,239.55,49.69,20.00,31.24,52.00,20.00,100.00,326.40,49.90,9.05,7.62
239.96,49.74,271.36,11.83,20.62,1.66,nan,nan,nan,284.11,346.26,51.86,2400498,240.00,49.80,239.73,49.70,20.00,31.24,47.00,20.00,100.00,330.40,47.90,8.78,7.93
240.12,49.73,283.37,11.55,20.62,1.66,nan,nan,nan,296.17,348.72,51.71,2402498,240.20,49.80,239.89,49.70,19.00,31.24,45.00,20.00,100.00,334.10,50.00,8.85,7.43
240.27,49.73,296.44,10.98,20.62,1.66,nan,nan,nan,309.49,351.03,50.82,2404498,240.40,49.80,240.04,49.71,18.00,31.24,49.00,20.00,100.00,338.10,54.20,8.90,6.42
240.44,49.74,311.71,10.68,20.62,1.66,nan,nan,nan,324.75,351.03,50.82,2406498,240.60,49.80,240.21,49.72,18.00,31.24,60.00,20.00,100.00,342.40,59.90,9.24,5.35
237.90,50.00,146.31,10.40,20.62,1.66,nan,nan,nan,160.03,320.58,48.36,2380500,238.00,50.00,237.73,49.91,18.00,31.24,43.00,20.00,100.00,333.70,44.70,7.32,7.39
238.13,50.01,158.10,10.40,20.62,1.66,nan,nan,nan,171.16,323.45,50.75,2382500,238.20,50.00,237.95,49.93,17.00,31.24,70.00,20.00,100.00,335.10,44.50,7.29,7.42
238.34,50.01,171.84,10.68,20.62,1.66,nan,nan,nan,184.45,326.20,52.38,2384500,238.40,50.00,238.15,49.92,18.00,31.24,100.00,20.00,100.00,335.00,44.10,7.43,7.67
238.55,50.00,184.54,10.68,20.62,1.66,nan,nan,nan,196.96,327.65,53.03,2386500,238.60,50.00,238.35,49.92,18.00,31.24,100.00,20.00,100.00,334.10,44.00,7.42,7.68
238.78,49.99,195.99,10.68,20.62,1.66,nan,nan,nan,207.99,332.72,54.48,2388500,238.80,50.00,238.56,49.92,18.00,31.24,100.00,20.00,100.00,333.40,45.00,7.55,7.55
239.56,49.94,252.85,10.68,20.62,1.66,nan,nan,nan,265.19,338.35,53.33,2396500,239.60,50.00,239.33,49.88,18.00,31.24,100.00,20.00,100.00,325.90,58.30,9.08,5.61
239.71,49.91,258.81,10.40,20.62,1.66,nan,nan,nan,271.50,342.61,52.10,2398500,239.80,50.00,239.48,49.86,17.00,31.24,83.00,20.00,100.00,326.20,51.90,8.18,6.42
240.60,39.14,426.99,16.53,23.11,1.89,nan,nan,nan,427.03,19.47,90.00,2407392,240.70,39.20,240.33,39.22,32.00,35.02,100.00,20.00,100.00,3.50,58.30,14.06,8.68
240.60,39.26,369.63,31.21,23.11,1.89,nan,nan,nan,381.50,16.30,59.17,2408393,240.80,39.30,240.37,39.32,21.00,35.02,100.00,20.00,200.00,2.90,60.30,27.11,15.46
240.64,39.04,441.34,12.45,23.11,1.89,nan,nan,nan,441.38,19.47,90.00,2407391,240.70,39.10,240.37,39.12,20.00,35.02,100.00,20.00,100.00,3.50,58.30,10.59,6.54
240.28,39.28,380.72,25.75,23.11,1.89,nan,nan,nan,392.40,13.57,59.74,2407393,240.70,39.30,240.04,39.32,26.00,35.02,100.00,20.00,200.00,2.90,60.30,22.37,12.76
240.27,39.39,380.77,22.85,23.11,1.89,nan,nan,nan,392.90,11.20,58.44,2407394,240.70,39.40,240.03,39.42,26.00,35.02,100.00,20.00,200.00,2.90,60.30,19.85,11.32
240.61,39.36,380.50,24.32,23.11,1.89,nan,nan,nan,392.37,16.30,59.17,2409394,240.90,39.40,240.37,39.41,27.00,35.02,100.00,20.00,200.00,2.20,61.30,21.33,11.68
240.60,39.47,375.96,25.26,23.11,1.89,nan,nan,nan,388.05,14.21,58.54,2408395,240.80,39.50,240.36,39.51,26.00,35.02,100.00,20.00,200.00,2.20,61.30,22.16,12.13
240.51,39.46,398.06,22.26,23.11,1.89,nan,nan,nan,410.16,14.21,58.54,2409395,240.90,39.50,240.28,39.50,44.00,35.02,100.00,20.00,200.00,0.50,63.30,19.89,10.00
240.26,39.50,380.78,22.80,23.11,1.89,nan,nan,nan,393.40,7.69,57.01,2407395,240.70,39.50,240.02,39.52,25.00,35.02,100.00,20.00,200.00,2.90,60.30,19.81,11.30
240.52,39.45,409.40,25.25,23.11,1.89,nan,nan,nan,421.50,14.21,58.54,2410395,241.00,39.50,240.29,39.49,50.00,35.02,100.00,20.00,200.00,359.50,64.20,22.73,10.99
240.56,39.45,412.01,10.98,23.11,1.89,nan,nan,nan,424.11,14.21,58.54,2411395,241.10,39.50,240.32,39.49,19.00,35.02,100.00,20.00,200.00,359.50,64.20,9.88,4.78
240.37,39.58,352.43,20.47,23.11,1.89,nan,nan,nan,365.01,9.66,57.13,2405396,240.50,39.60,240.13,39.61,25.00,35.02,100.00,20.00,100.00,2.00,58.00,17.36,10.85
240.62,39.56,370.19,27.91,23.11,1.89,nan,nan,nan,382.29,14.21,58.54,2407396,240.70,39.60,240.38,39.61,22.00,35.02,100.00,20.00,200.00,2.20,61.30,24.48,13.40
240.46,39.67,365.01,21.81,23.11,1.89,nan,nan,nan,377.59,9.66,57.13,2406397,240.60,39.70,240.22,39.70,24.00,35.02,100.00,20.00,200.00,1.00,60.20,18.92,10.84
240.44,39.48,367.19,23.28,23.11,1.89,nan,nan,nan,379.52,11.96,57.84,2406395,240.60,39.50,240.21,39.51,25.00,35.02,100.00,20.00,200.00,2.90,60.30,20.23,11.54
240.64,39.66,376.00,26.27,23.11,1.89,nan,nan,nan,388.34,11.96,57.84,2407397,240.70,39.70,240.40,39.70,24.00,35.02,100.00,20.00,200.00,0.80,62.40,23.28,12.17
240.41,39.48,351.31,25.34,23.11,1.89,nan,nan,nan,363.64,11.96,57.84,2405395,240.50,39.50,240.17,39.51,21.00,35.02,100.00,20.00,100.00,3.50,58.30,21.56,13.32
240.36,39.68,352.53,20.02,23.11,1.89,nan,nan,nan,365.36,6.46,56.37,2405397,240.50,39.70,240.12,39.70,25.00,35.02,100.00,20.00,100.00,0.70,57.60,16.91,10.73
240.50,39.55,406.12,26.54,23.11,1.89,nan,nan,nan,418.45,11.96,57.84,2409396,240.90,39.60,240.26,39.59,52.00,35.02,100.00,20.00,200.00,359.50,64.20,23.89,11.55
240.52,39.66,400.65,23.78,23.11,1.89,nan,nan,nan,413.23,9.66,57.13,2408397,240.80,39.70,240.28,39.70,47.00,35.02,100.00,20.00,200.00,359.50,64.20,21.41,10.35
240.54,39.66,404.13,24.30,23.11,1.89,nan,nan,nan,416.71,9.66,57.13,2409397,240.90,39.70,240.30,39.69,48.00,35.02,100.00,20.00,200.00,359.50,64.20,21.88,10.58
240.59,39.65,406.55,23.57,23.11,1.89,nan,nan,nan,418.88,11.96,57.84,2410397,241.00,39.70,240.35,39.69,16.00,35.02,100.00,20.00,200.00,359.50,64.20,21.22,10.26
240.60,39.65,410.03,22.35,23.11,1.89,nan,nan,nan,422.37,11.96,57.84,2411397,241.10,39.70,240.36,39.69,44.00,35.02,100.00,20.00,200.00,359.50,64.20,20.13,9.73
240.39,39.78,350.85,18.79,23.11,1.89,nan,nan,nan,363.91,4.40,55.70,2405398,240.50,39.80,240.16,39.80,16.00,35.02,100.00,20.00,100.00,359.50,57.30,15.81,10.15
240.71,39.76,372.56,21.27,23.11,1.89,nan,nan,nan,384.89,11.96,57.84,2407398,240.70,39.80,240.47,39.80,19.00,35.02,100.00,20.00,200.00,359.70,62.70,18.90,9.76
240.47,39.88,364.04,17.49,23.11,1.89,nan,nan,nan,377.09,4.40,55.70,2406399,240.60,39.90,240.23,39.90,25.00,35.02,100.00,20.00,200.00,359.10,60.20,15.18,8.69
240.69,39.86,373.42,19.29,23.11,1.89,nan,nan,nan,386.00,9.66,57.13,2407399,240.70,39.90,240.45,39.90,21.00,35.02,100.00,20.00,200.00,358.90,63.00,17.19,8.76
240.40,39.88,350.76,18.34,23.11,1.89,nan,nan,nan,363.82,4.40,55.70,2405399,240.50,39.90,240.17,39.89,21.00,35.02,100.00,20.00,100.00,358.70,57.00,15.38,9.99
240.59,39.76,401.91,21.42,23.11,1.89,nan,nan,nan,414.49,9.66,57.13,2409398,240.90,39.80,240.35,39.79,16.00,35.02,100.00,20.00,200.00,359.00,64.50,19.34,9.22
240.84,39.86,388.40,22.95,23.11,1.89,nan,nan,nan,400.73,11.96,57.84,2408399,240.80,39.90,240.60,39.89,17.00,35.02,100.00,20.00,200.00,358.20,65.00,20.80,9.70
240.77,39.86,403.94,14.91,23.11,1.89,nan,nan,nan,416.51,9.66,57.13,2409399,240.90,39.90,240.53,39.89,18.00,35.02,100.00,20.00,200.00,357.60,65.50,13.56,6.18
240.64,39.74,416.80,11.25,23.11,1.89,nan,nan,nan,429.37,9.66,57.13,2411398,241.10,39.80,240.40,39.78,19.00,35.02,100.00,20.00,200.00,357.60,65.50,10.24,4.67
240.78,39.85,407.50,14.91,23.11,1.89,nan,nan,nan,419.83,11.96,57.84,2410399,241.00,39.90,240.54,39.88,18.00,35.02,100.00,20.00,200.00,357.60,65.50,13.56,6.18
240.80,39.84,410.82,14.91,23.11,1.89,nan,nan,nan,423.15,11.96,57.84,2411399,241.10,39.90,240.56,39.88,29.00,35.02,100.00,20.00,200.00,357.60,65.50,13.56,6.18
240.42,39.98,350.21,15.25,23.11,1.89,nan,nan,nan,363.27,4.40,55.70,2405400,240.50,40.00,240.19,39.99,21.00,35.02,100.00,20.00,100.00,358.30,56.70,12.75,8.37
240.64,39.96,375.56,14.72,23.11,1.89,nan,nan,nan,388.14,9.66,57.13,2407400,240.70,40.00,240.41,39.99,25.00,35.02,100.00,20.00,200.00,358.60,63.40,13.16,6.59
240.46,40.08,365.28,14.18,23.11,1.89,nan,nan,nan,378.33,4.40,55.70,2406401,240.60,40.10,240.22,40.09,25.00,35.02,100.00,20.00,200.00,358.80,60.30,12.31,7.02
240.61,40.08,376.73,15.02,23.11,1.89,nan,nan,nan,389.79,4.40,55.70,2407401,240.70,40.10,240.37,40.09,28.00,35.02,100.00,20.00,200.00,358.60,63.80,13.48,6.63
240.38,40.08,353.02,14.44,23.11,1.89,nan,nan,nan,366.07,4.40,55.70,2405401,240.50,40.10,240.15,40.09,24.00,35.02,100.00,20.00,100.00,358.40,56.50,12.04,7.97
240.76,39.95,404.65,14.91,23.11,1.89,nan,nan,nan,417.22,9.66,57.13,2409400,240.90,40.00,240.52,39.99,29.00,35.02,100.00,20.00,200.00,357.30,66.20,13.64,6.01
240.74,40.06,393.23,14.57,23.11,1.89,nan,nan,nan,405.80,9.66,57.13,2408401,240.80,40.10,240.50,40.09,19.00,35.02,100.00,20.00,200.00,357.90,66.20,13.33,5.88
240.76,40.05,405.46,10.68,23.11,1.89,nan,nan,nan,418.03,9.66,57.13,2409401,240.90,40.10,240.52,40.09,18.00,35.02,100.00,20.00,200.00,357.40,66.90,9.82,4.19
240.78,40.05,408.60,10.68,23.11,1.89,nan,nan,nan,421.17,9.66,57.13,2410401,241.00,40.10,240.54,40.08,18.00,35.02,100.00,20.00,200.00,357.40,66.90,9.82,4.19
240.41,40.19,351.66,13.89,23.11,1.89,nan,nan,nan,364.96,1.78,54.97,2405402,240.50,40.20,240.18,40.19,20.00,35.02,100.00,20.00,100.00,358.80,56.20,11.54,7.73
240.60,40.18,377.52,15.12,23.11,1.89,nan,nan,nan,390.58,4.40,55.70,2407402,240.70,40.20,240.36,40.20,29.00,35.02,100.00,20.00,200.00,359.10,64.10,13.60,6.60
240.46,40.29,365.48,13.03,23.11,1.89,nan,nan,nan,378.78,1.78,54.97,2406403,240.60,40.30,240.22,40.30,23.00,35.02,100.00,20.00,200.00,359.90,60.40,11.33,6.43
240.60,40.28,377.67,15.67,23.11,1.89,nan,nan,nan,390.73,4.40,55.70,2407403,240.70,40.30,240.36,40.30,30.00,35.02,100.00,20.00,200.00,359.80,64.40,14.13,6.77
240.39,40.29,353.28,13.03,23.11,1.89,nan,nan,nan,366.57,1.78,54.97,2405403,240.50,40.30,240.16,40.30,21.00,35.02,100.00,20.00,100.00,359.50,55.80,10.77,7.32
240.67,40.28,396.02,17.25,23.11,1.89,nan,nan,nan,409.08,4.40,55.70,2408403,240.80,40.30,240.43,40.30,17.00,35.02,100.00,20.00,200.00,359.20,67.20,15.90,6.68
240.71,40.28,407.76,11.25,23.11,1.89,nan,nan,nan,420.81,4.40,55.70,2409403,240.90,40.30,240.47,40.29,19.00,35.02,100.00,20.00,200.00,358.80,68.00,10.44,4.22
240.73,40.28,410.75,10.98,23.11,1.89,nan,nan,nan,423.81,4.40,55.70,2410403,241.00,40.30,240.49,40.29,19.00,35.02,100.00,20.00,200.00,358.80,68.00,10.18,4.11
240.74,40.27,413.75,10.98,23.11,1.89,nan,nan,nan,426.80,4.40,55.70,2411403,241.10,40.30,240.50,40.29,19.00,35.02,100.00,20.00,200.00,358.80,68.00,10.18,4.11
240.42,40.39,352.30,23.35,23.11,1.89,nan,nan,nan,365.59,1.78,54.97,2405404,240.50,40.40,240.18,40.40,19.00,35.02,100.00,20.00,100.00,0.20,55.50,19.24,13.22
240.25,40.41,390.54,29.47,23.11,1.89,nan,nan,nan,404.25,358.07,53.68,2407404,240.70,40.40,240.02,40.40,57.00,35.02,100.00,20.00,200.00,0.50,64.60,26.62,12.64
240.48,40.50,364.24,22.79,23.11,1.89,nan,nan,nan,377.54,1.78,54.97,2406405,240.60,40.50,240.24,40.50,20.00,35.02,100.00,20.00,200.00,1.10,60.30,19.79,11.29
240.24,40.51,390.56,30.02,23.11,1.89,nan,nan,nan,404.28,358.07,53.68,2407405,240.70,40.50,240.00,40.51,58.00,35.02,100.00,20.00,200.00,1.00,64.70,27.15,12.83
240.41,40.50,352.16,23.94,23.11,1.89,nan,nan,nan,365.68,359.66,54.28,2405405,240.50,40.50,240.18,40.50,18.00,35.02,92.00,20.00,100.00,0.80,55.10,19.64,13.70
240.50,40.50,401.12,22.09,23.11,1.89,nan,nan,nan,414.41,1.78,54.97,2408405,240.80,40.50,240.26,40.50,43.00,35.02,100.00,20.00,200.00,0.70,67.80,20.46,8.35
240.60,40.49,411.50,16.53,23.11,1.89,nan,nan,nan,424.56,4.40,55.70,2409405,240.90,40.50,240.36,40.50,21.00,35.02,100.00,20.00,200.00,0.10,68.50,15.38,6.06
240.61,40.48,414.44,13.36,23.11,1.89,nan,nan,nan,427.49,4.40,55.70,2410405,241.00,40.50,240.37,40.50,21.00,35.02,100.00,20.00,200.00,0.10,68.50,12.43,4.90
240.63,40.48,417.37,13.36,23.11,1.89,nan,nan,nan,430.42,4.40,55.70,2411405,241.10,40.50,240.38,40.50,21.00,35.02,100.00,20.00,200.00,0.10,68.50,12.43,4.90
240.42,40.60,352.00,24.47,23.11,1.89,nan,nan,nan,365.52,359.66,54.28,2405406,240.50,40.60,240.18,40.60,18.00,35.02,76.00,20.00,100.00,0.90,54.80,20.00,14.11
240.24,40.62,390.01,25.01,23.11,1.89,nan,nan,nan,403.88,357.01,53.22,2407406,240.70,40.60,240.00,40.61,49.00,35.02,98.00,20.00,200.00,1.10,64.70,22.61,10.69
240.49,40.70,362.98,23.35,23.11,1.89,nan,nan,nan,376.50,359.66,54.28,2406407,240.60,40.70,240.25,40.70,19.00,35.02,64.00,20.00,100.00,0.50,60.00,20.22,11.67
240.25,40.71,389.19,25.01,23.11,1.89,nan,nan,nan,403.05,357.01,53.22,2407407,240.70,40.70,240.01,40.70,49.00,35.02,74.00,20.00,200.00,0.50,64.70,22.61,10.69
240.41,40.71,351.70,24.47,23.11,1.89,nan,nan,nan,365.42,358.07,53.68,2405407,240.50,40.70,240.18,40.70,18.00,35.02,61.00,20.00,100.00,0.30,54.60,19.95,14.18
240.50,40.61,403.80,14.70,23.11,1.89,nan,nan,nan,417.32,359.66,54.28,2409406,240.90,40.60,240.26,40.61,20.00,35.02,100.00,20.00,200.00,0.90,67.90,13.62,5.53
240.50,40.70,399.91,14.70,23.11,1.89,nan,nan,nan,413.43,359.66,54.28,2408407,240.80,40.70,240.26,40.70,20.00,35.02,99.00,20.00,200.00,0.60,67.90,13.62,5.53
240.50,40.70,403.30,14.29,23.11,1.89,nan,nan,nan,416.82,359.66,54.28,2409407,240.90,40.70,240.26,40.70,20.00,35.02,100.00,20.00,200.00,0.60,67.90,13.24,5.38
240.61,40.59,417.49,12.38,23.11,1.89,nan,nan,nan,430.79,1.78,54.97,2411406,241.10,40.60,240.37,40.60,18.00,35.02,100.00,20.00,200.00,0.10,68.50,11.51,4.54
240.52,40.70,405.93,15.00,23.11,1.89,nan,nan,nan,419.45,359.66,54.28,2410407,241.00,40.70,240.29,40.70,19.00,35.02,100.00,20.00,200.00,0.60,67.90,13.90,5.64
240.56,40.70,408.42,15.83,23.11,1.89,nan,nan,nan,421.71,1.78,54.97,2411407,241.10,40.70,240.32,40.70,18.00,35.02,100.00,20.00,200.00,0.60,67.90,14.66,5.95
240.38,40.80,384.29,19.31,23.11,1.89,nan,nan,nan,398.00,358.07,53.68,2407408,240.70,40.80,240.14,40.79,16.00,35.02,55.00,20.00,200.00,359.30,64.60,17.45,8.28
240.51,40.80,403.01,11.83,23.11,1.89,nan,nan,nan,416.54,359.66,54.28,2409408,240.90,40.80,240.27,40.79,20.00,35.02,98.00,20.00,200.00,359.60,67.80,10.96,4.47
240.50,40.89,400.38,11.83,23.11,1.89,nan,nan,nan,414.09,358.07,53.68,2408409,240.80,40.90,240.26,40.88,20.00,35.02,52.00,20.00,200.00,357.80,67.70,10.95,4.49
240.51,40.89,403.41,11.83,23.11,1.89,nan,nan,nan,417.13,358.07,53.68,2409409,240.90,40.90,240.27,40.88,20.00,35.02,70.00,20.00,200.00,357.80,67.70,10.95,4.49
240.35,40.89,385.60,21.39,23.11,1.89,nan,nan,nan,399.46,357.01,53.22,2407409,240.70,40.90,240.12,40.88,42.00,35.02,42.00,20.00,200.00,357.30,64.60,19.32,9.17
240.57,40.88,405.12,10.68,23.11,1.89,nan,nan,nan,418.65,359.66,54.28,2410409,241.00,40.90,240.33,40.88,18.00,35.02,96.00,20.00,200.00,357.80,67.70,9.88,4.05
240.58,40.88,408.16,10.40,23.11,1.89,nan,nan,nan,421.68,359.66,54.28,2411409,241.10,40.90,240.34,40.88,18.00,35.02,100.00,20.00,200.00,357.80,67.70,9.62,3.95
240.43,40.98,352.05,23.41,23.11,1.89,nan,nan,nan,365.91,357.01,53.22,2405410,240.50,41.00,240.20,40.97,18.00,35.02,27.00,20.00,100.00,353.20,55.60,19.32,13.23
240.36,40.99,387.81,21.33,23.11,1.89,nan,nan,nan,401.08,350.03,55.07,2407410,240.70,41.00,240.12,40.96,42.00,35.02,33.00,20.00,200.00,354.40,64.70,19.28,9.12
240.25,41.05,378.80,22.76,23.11,1.89,nan,nan,nan,392.06,350.03,55.07,2406411,240.60,41.10,240.01,41.02,45.00,35.02,25.00,20.00,200.00,349.70,61.20,19.94,10.96
240.26,40.89,374.08,23.41,23.11,1.89,nan,nan,nan,388.03,356.38,52.94,2406409,240.60,40.90,240.02,40.87,18.00,35.02,37.00,20.00,200.00,356.80,60.20,20.31,11.63
240.36,41.06,390.56,21.89,23.11,1.89,nan,nan,nan,403.82,350.03,55.07,2407411,240.70,41.10,240.12,41.03,43.00,35.02,29.00,20.00,200.00,350.90,65.00,19.84,9.25
240.43,40.89,351.11,24.56,23.11,1.89,nan,nan,nan,364.83,358.07,53.68,2405409,240.50,40.90,240.20,40.89,17.00,35.02,34.00,20.00,100.00,356.60,54.90,20.09,14.12
240.47,41.07,353.31,25.47,23.11,1.89,nan,nan,nan,366.31,355.88,55.84,2405411,240.50,41.10,240.23,41.06,19.00,35.02,23.00,20.00,100.00,348.80,56.60,21.26,14.02
240.53,40.97,404.34,11.64,23.11,1.89,nan,nan,nan,418.06,358.07,53.68,2409410,240.90,41.00,240.30,40.96,18.00,35.02,54.00,20.00,200.00,355.30,67.60,10.76,4.44
240.45,41.08,396.86,12.71,23.11,1.89,nan,nan,nan,410.12,350.03,55.07,2408411,240.80,41.10,240.21,41.05,22.00,35.02,36.00,20.00,200.00,353.30,66.40,11.65,5.09
240.51,41.07,406.19,12.71,23.11,1.89,nan,nan,nan,419.20,355.88,55.84,2409411,240.90,41.10,240.26,41.06,21.00,35.02,47.00,20.00,200.00,355.30,67.60,11.75,4.84
240.58,40.95,409.87,10.68,23.11,1.89,nan,nan,nan,423.39,359.66,54.28,2411410,241.10,41.00,240.34,40.95,18.00,35.02,92.00,20.00,200.00,355.30,67.60,9.87,4.07
240.56,41.06,407.01,13.59,23.11,1.89,nan,nan,nan,420.73,358.07,53.68,2410411,241.00,41.10,240.32,41.06,18.00,35.02,60.00,20.00,200.00,355.30,67.60,12.56,5.18
240.59,41.06,409.30,10.68,23.11,1.89,nan,nan,nan,423.01,358.07,53.68,2411411,241.10,41.10,240.35,41.05,18.00,35.02,75.00,20.00,200.00,355.30,67.60,9.87,4.07
240.47,41.15,356.79,25.55,23.11,1.89,nan,nan,nan,369.80,355.88,55.84,2405412,240.50,41.20,240.23,41.14,18.00,35.02,21.00,20.00,100.00,343.70,58.10,21.69,13.50
240.28,41.11,389.60,22.79,23.11,1.89,nan,nan,nan,402.61,355.88,55.84,2407412,240.70,41.20,240.04,41.09,45.00,35.02,26.00,20.00,200.00,348.20,63.50,20.39,10.17
